LGA_name,LGA_rate,offence_count,offence_subdiv,year
Banyule,49.47074159,63,"A70 Stalking, harassment and threatening behaviour",2022
Banyule,38.477243459,49,B20 Property damage,2022
Banyule,1.570499733,2,B30 Burglary/Break and enter,2022
Banyule,553.601155888,705,B40 Theft,2022
Banyule,197.88296636,252,B40 Theft,2022
Banyule,35.336243993,45,B40 Theft,2022
Banyule,1.570499733,2,B50 Deception,2022
Banyule,17.275497063,22,B50 Deception,2022
Banyule,0.785249867,1,C10 Drug dealing and trafficking,2022
Banyule,52.611741056,67,C10 Drug dealing and trafficking,2022
Banyule,3.140999466,4,C30 Drug use and possession,2022
Banyule,374.564186324,477,C30 Drug use and possession,2022
Banyule,32.195244527,41,C90 Other drug offences,2022
Banyule,23.557495995,30,D20 Disorderly and offensive conduct,2022
Banyule,9.422998398,12,D20 Disorderly and offensive conduct,2022
Banyule,27.483745328,35,D20 Disorderly and offensive conduct,2022
Banyule,3.140999466,4,D30 Public nuisance offences,2022
Banyule,0.785249867,1,D30 Public nuisance offences,2022
Banyule,1.570499733,2,E10 Justice procedures,2022
Banyule,7.067248799,9,E10 Justice procedures,2022
Banyule,546.533907089,696,E20 Breaches of orders,2022
Banyule,84.007223051,107,A20 Assault and related offences,2021
Banyule,0.785114234,1,A60 Blackmail and extortion,2021
Banyule,8.636256575,11,A80 Dangerous and negligent acts endangering people,2021
Banyule,16.487398917,21,B10 Arson,2021
Banyule,1.570228468,2,B10 Arson,2021
Banyule,394.127345529,502,B20 Property damage,2021
Banyule,173.510245741,221,B40 Theft,2021
Banyule,33.759912067,43,B50 Deception,2021
Banyule,263.798382665,336,B50 Deception,2021
Banyule,5.495799639,7,C30 Drug use and possession,2021
Banyule,73.015623773,93,D10 Weapons and explosives offences,2021
Banyule,26.69388396,34,D20 Disorderly and offensive conduct,2021
Banyule,2.355342702,3,D30 Public nuisance offences,2021
Banyule,5.495799639,7,D30 Public nuisance offences,2021
Banyule,1.570228468,2,E10 Justice procedures,2021
Banyule,21.983198555,28,E10 Justice procedures,2021
Banyule,492.266624794,627,E20 Breaches of orders,2021
Banyule,77.726309178,99,E20 Breaches of orders,2021
Banyule,467.928083536,596,E20 Breaches of orders,2021
Banyule,49.46219675,63,E20 Breaches of orders,2021
Banyule,0.785114234,1,F30 Other government regulatory offences,2021
Banyule,0.785114234,1,F90 Miscellaneous offences,2021
Banyule,1.570228468,2,F90 Miscellaneous offences,2021
Banyule,3.140456936,4,F90 Miscellaneous offences,2021
Banyule,4.604970298,6,A10 Homicide and related offences,2020
Banyule,69.074554469,90,A20 Assault and related offences,2020
Banyule,163.476445577,213,A20 Assault and related offences,2020
Banyule,135.846623789,177,A20 Assault and related offences,2020
Banyule,6.139960397,8,A40 Abduction and related offences,2020
Banyule,28.397316837,37,A50 Robbery,2020
Banyule,2.302485149,3,A60 Blackmail and extortion,2020
Banyule,16.117396043,21,"A70 Stalking, harassment and threatening behaviour",2020
Banyule,9.209940596,12,A80 Dangerous and negligent acts endangering people,2020
Banyule,29.164811887,38,A80 Dangerous and negligent acts endangering people,2020
Banyule,21.48986139,28,B10 Arson,2020
Banyule,9.977435646,13,B20 Property damage,2020
Banyule,200.31620796,261,B40 Theft,2020
Banyule,382.212534729,498,B40 Theft,2020
Banyule,13.814910894,18,B50 Deception,2020
Banyule,88.261930711,115,C10 Drug dealing and trafficking,2020
Banyule,12.279920795,16,C20 Cultivate or manufacture drugs,2020
Banyule,16.117396043,21,C20 Cultivate or manufacture drugs,2020
Banyule,534.944049611,697,C30 Drug use and possession,2020
Banyule,39.142247533,51,D10 Weapons and explosives offences,2020
Banyule,148.894039633,194,D10 Weapons and explosives offences,2020
Banyule,13.047415844,17,D20 Disorderly and offensive conduct,2020
Banyule,6.139960397,8,D20 Disorderly and offensive conduct,2020
Banyule,0.76749505,1,D20 Disorderly and offensive conduct,2020
Banyule,3.069980199,4,D30 Public nuisance offences,2020
Banyule,1.534990099,2,D30 Public nuisance offences,2020
Banyule,55.259643575,72,D30 Public nuisance offences,2020
Banyule,3.837475248,5,E10 Justice procedures,2020
Banyule,80.586980214,105,E10 Justice procedures,2020
Banyule,0.76749505,1,F30 Other government regulatory offences,2020
Darebin,4.503615025,7,A10 Homicide and related offences,2023
Darebin,125.457847128,195,A20 Assault and related offences,2023
Darebin,5.1469886,8,A40 Abduction and related offences,2023
Darebin,5.790362175,9,A50 Robbery,2023
Darebin,5.1469886,8,A60 Blackmail and extortion,2023
Darebin,12.224097925,19,"A70 Stalking, harassment and threatening behaviour",2023
Darebin,19.30120725,30,"A70 Stalking, harassment and threatening behaviour",2023
Darebin,17.371086525,27,"A70 Stalking, harassment and threatening behaviour",2023
Darebin,23.804822276,37,A80 Dangerous and negligent acts endangering people,2023
Darebin,2.5734943,4,B10 Arson,2023
Darebin,11.58072435,18,B20 Property damage,2023
Darebin,111.303628477,173,B30 Burglary/Break and enter,2023
Darebin,359.645828433,559,B30 Burglary/Break and enter,2023
Darebin,193.655446079,301,B30 Burglary/Break and enter,2023
Darebin,70.127719677,109,C10 Drug dealing and trafficking,2023
Darebin,432.990415985,673,C30 Drug use and possession,2023
Darebin,51.469886001,80,D10 Weapons and explosives offences,2023
Darebin,0.643373575,1,D20 Disorderly and offensive conduct,2023
Darebin,116.450617078,181,E10 Justice procedures,2023
Darebin,3.216867875,5,F20 Transport regulation offences,2023
Darebin,0.643373575,1,F20 Transport regulation offences,2023
Darebin,1.28674715,2,F90 Miscellaneous offences,2023
Darebin,0.643373575,1,F90 Miscellaneous offences,2023
Darebin,1.32905378,2,A10 Homicide and related offences,2022
Darebin,95.027345282,143,A20 Assault and related offences,2022
Darebin,185.403002332,279,A20 Assault and related offences,2022
Darebin,88.382076381,133,A30 Sexual offences,2022
Darebin,17.942226032,27,"A70 Stalking, harassment and threatening behaviour",2022
Darebin,26.581075603,40,A80 Dangerous and negligent acts endangering people,2022
Darebin,5.980742011,9,B30 Burglary/Break and enter,2022
Darebin,0.66452689,1,B30 Burglary/Break and enter,2022
Darebin,324.289122359,488,B40 Theft,2022
Darebin,529.627931394,797,B40 Theft,2022
Darebin,166.13172252,250,B40 Theft,2022
Darebin,1.32905378,2,B40 Theft,2022
Darebin,0.66452689,1,B50 Deception,2022
Darebin,15.284118472,23,B50 Deception,2022
Darebin,0.66452689,1,B60 Bribery,2022
Darebin,43.194247855,65,C20 Cultivate or manufacture drugs,2022
Darebin,18.606752922,28,D20 Disorderly and offensive conduct,2022
Darebin,27.910129383,42,D20 Disorderly and offensive conduct,2022
Darebin,2.65810756,4,D20 Disorderly and offensive conduct,2022
Darebin,5.316215121,8,D40 Public security offences,2022
Darebin,51.833097426,78,E20 Breaches of orders,2022
Darebin,140.879700697,212,E20 Breaches of orders,2022
Darebin,1.32905378,2,F20 Transport regulation offences,2022
Darebin,0.66452689,1,F30 Other government regulatory offences,2022
Darebin,7.309795791,11,F90 Miscellaneous offences,2022
Darebin,1.99358067,3,F90 Miscellaneous offences,2022
Darebin,8.649598126,13,A40 Abduction and related offences,2021
Darebin,7.318890722,11,A50 Robbery,2021
Darebin,2.661414808,4,A60 Blackmail and extortion,2021
Darebin,2.661414808,4,A60 Blackmail and extortion,2021
Darebin,1.330707404,2,A80 Dangerous and negligent acts endangering people,2021
Darebin,44.578698036,67,B10 Arson,2021
Darebin,15.968488849,24,B20 Property damage,2021
Darebin,1.996061106,3,B30 Burglary/Break and enter,2021
Darebin,284.106030766,427,B30 Burglary/Break and enter,2021
Darebin,1.996061106,3,B30 Burglary/Break and enter,2021
Darebin,1054.585617714,1585,B40 Theft,2021
Darebin,590.834087401,888,B40 Theft,2021
Darebin,49.23617395,74,B50 Deception,2021
Darebin,4.657475914,7,B50 Deception,2021
Darebin,20.625964763,31,C20 Cultivate or manufacture drugs,2021
Darebin,9.314951828,14,C30 Drug use and possession,2021
Darebin,523.633363496,787,C30 Drug use and possession,2021
Darebin,3.32676851,5,D10 Weapons and explosives offences,2021
Darebin,19.295257359,29,D20 Disorderly and offensive conduct,2021
Darebin,5.988183318,9,D20 Disorderly and offensive conduct,2021
Darebin,1.330707404,2,D20 Disorderly and offensive conduct,2021
Darebin,86.495981264,130,D30 Public nuisance offences,2021
Darebin,3.32676851,5,E10 Justice procedures,2021
Darebin,134.40144781,202,E10 Justice procedures,2021
Darebin,4.657475914,7,E10 Justice procedures,2021
Darebin,133.736094108,201,E20 Breaches of orders,2021
Darebin,102.464470112,154,E20 Breaches of orders,2021
Darebin,1.330707404,2,F20 Transport regulation offences,2021
Darebin,121.759727471,183,F90 Miscellaneous offences,2021
Darebin,0.665353702,1,F90 Miscellaneous offences,2021
Darebin,180.190505297,283,A20 Assault and related offences,2020
Darebin,144.534433578,227,A30 Sexual offences,2020
Darebin,46.480236349,73,A50 Robbery,2020
Darebin,5.730440098,9,A50 Robbery,2020
Darebin,1.910146699,3,A60 Blackmail and extortion,2020
Darebin,1.273431133,2,A60 Blackmail and extortion,2020
Darebin,32.472493888,51,"A70 Stalking, harassment and threatening behaviour",2020
Darebin,33.74592502,53,B10 Arson,2020
Darebin,74.495721271,117,B20 Property damage,2020
Darebin,17.82803586,28,B20 Property damage,2020
Darebin,1.910146699,3,B30 Burglary/Break and enter,2020
Darebin,3.183577832,5,B30 Burglary/Break and enter,2020
Darebin,74.495721271,117,B50 Deception,2020
Darebin,29.288916055,46,B50 Deception,2020
Darebin,104.421352893,164,C10 Drug dealing and trafficking,2020
Darebin,35.019356153,55,C20 Cultivate or manufacture drugs,2020
Darebin,0.636715566,1,C90 Other drug offences,2020
Darebin,67.491850041,106,D10 Weapons and explosives offences,2020
Darebin,261.6900978,411,D10 Weapons and explosives offences,2020
Darebin,3.183577832,5,D10 Weapons and explosives offences,2020
Darebin,1.273431133,2,D30 Public nuisance offences,2020
Darebin,175.096780766,275,E10 Justice procedures,2020
Darebin,3.820293399,6,E10 Justice procedures,2020
Darebin,24.83190709,39,E10 Justice procedures,2020
Darebin,179.553789731,282,E20 Breaches of orders,2020
Darebin,11.460880196,18,E20 Breaches of orders,2020
Darebin,683.195802771,1073,F90 Miscellaneous offences,2020
Stonnington,151.016447943,169,A20 Assault and related offences,2023
Stonnington,12.510238291,14,A40 Abduction and related offences,2023
Stonnington,79.529371994,89,A50 Robbery,2023
Stonnington,19.658945886,22,A60 Blackmail and extortion,2023
Stonnington,0.893588449,1,A60 Blackmail and extortion,2023
Stonnington,25.020476582,28,"A70 Stalking, harassment and threatening behaviour",2023
Stonnington,0.893588449,1,A80 Dangerous and negligent acts endangering people,2023
Stonnington,18.765357437,21,A80 Dangerous and negligent acts endangering people,2023
Stonnington,18.765357437,21,B10 Arson,2023
Stonnington,557.599192406,624,B20 Property damage,2023
Stonnington,16.084592089,18,B20 Property damage,2023
Stonnington,402.114802216,450,B40 Theft,2023
Stonnington,394.966094621,442,B40 Theft,2023
Stonnington,1040.136955066,1164,B40 Theft,2023
Stonnington,4.467942247,5,B50 Deception,2023
Stonnington,33.956361076,38,C20 Cultivate or manufacture drugs,2023
Stonnington,35.743537975,40,D10 Weapons and explosives offences,2023
Stonnington,1.787176899,2,D10 Weapons and explosives offences,2023
Stonnington,70.5934875,79,D20 Disorderly and offensive conduct,2023
Stonnington,51.828130063,58,D20 Disorderly and offensive conduct,2023
Stonnington,44.679422468,50,D20 Disorderly and offensive conduct,2023
Stonnington,0.893588449,1,D30 Public nuisance offences,2023
Stonnington,5.361530696,6,E10 Justice procedures,2023
Stonnington,8.935884494,10,F30 Other government regulatory offences,2023
Stonnington,1.787176899,2,F90 Miscellaneous offences,2023
Stonnington,0.893588449,1,F90 Miscellaneous offences,2023
Stonnington,38.527316807,41,A50 Robbery,2022
Stonnington,13.155669154,14,A50 Robbery,2022
Stonnington,31.94948223,34,"A70 Stalking, harassment and threatening behaviour",2022
Stonnington,25.371647654,27,"A70 Stalking, harassment and threatening behaviour",2022
Stonnington,15.035050461,16,A80 Dangerous and negligent acts endangering people,2022
Stonnington,21.612885038,23,A80 Dangerous and negligent acts endangering people,2022
Stonnington,37.587626153,40,A80 Dangerous and negligent acts endangering people,2022
Stonnington,3.758762615,4,B20 Property damage,2022
Stonnington,133.436072845,142,B30 Burglary/Break and enter,2022
Stonnington,268.751526997,286,B30 Burglary/Break and enter,2022
Stonnington,1.879381308,2,B30 Burglary/Break and enter,2022
Stonnington,271.570598959,289,B40 Theft,2022
Stonnington,0.939690654,1,B40 Theft,2022
Stonnington,754.571595031,803,B50 Deception,2022
Stonnington,20.673194384,22,B50 Deception,2022
Stonnington,43.225770076,46,C10 Drug dealing and trafficking,2022
Stonnington,175.722152267,187,D10 Weapons and explosives offences,2022
Stonnington,150.350504614,160,D20 Disorderly and offensive conduct,2022
Stonnington,8.457215885,9,D20 Disorderly and offensive conduct,2022
Stonnington,15.974741115,17,D30 Public nuisance offences,2022
Stonnington,1.879381308,2,D30 Public nuisance offences,2022
Stonnington,0.939690654,1,D40 Public security offences,2022
Stonnington,14.095359808,15,E10 Justice procedures,2022
Stonnington,560.055629687,596,E20 Breaches of orders,2022
Stonnington,56.38143923,60,E20 Breaches of orders,2022
Stonnington,1.879381308,2,F30 Other government regulatory offences,2022
Stonnington,193.991901309,206,A20 Assault and related offences,2021
Stonnington,177.98286091,189,A30 Sexual offences,2021
Stonnington,0.941708259,1,A60 Blackmail and extortion,2021
Stonnington,27.309539505,29,"A70 Stalking, harassment and threatening behaviour",2021
Stonnington,28.251247763,30,"A70 Stalking, harassment and threatening behaviour",2021
Stonnington,27.309539505,29,"A70 Stalking, harassment and threatening behaviour",2021
Stonnington,48.968829457,52,"A70 Stalking, harassment and threatening behaviour",2021
Stonnington,9.417082588,10,A80 Dangerous and negligent acts endangering people,2021
Stonnington,14.125623882,15,B10 Arson,2021
Stonnington,178.924569168,190,B30 Burglary/Break and enter,2021
Stonnington,1346.642810057,1430,B40 Theft,2021
Stonnington,317.355683209,337,B40 Theft,2021
Stonnington,442.602881627,470,B40 Theft,2021
Stonnington,1066.955457199,1133,B40 Theft,2021
Stonnington,58.385912044,62,B50 Deception,2021
Stonnington,805.160561258,855,B50 Deception,2021
Stonnington,20.717581693,22,B50 Deception,2021
Stonnington,0.941708259,1,C90 Other drug offences,2021
Stonnington,24.484414728,26,D10 Weapons and explosives offences,2021
Stonnington,48.027121198,51,D20 Disorderly and offensive conduct,2021
Stonnington,44.260288163,47,D20 Disorderly and offensive conduct,2021
Stonnington,92.287409361,98,D30 Public nuisance offences,2021
Stonnington,130.897447971,139,E10 Justice procedures,2021
Stonnington,4.708541294,5,E10 Justice procedures,2021
Stonnington,3.766833035,4,E10 Justice procedures,2021
Stonnington,52.735662492,56,E20 Breaches of orders,2021
Stonnington,147.848196629,157,F90 Miscellaneous offences,2021
Stonnington,127.874966699,144,A20 Assault and related offences,2020
Stonnington,200.69265607,226,A20 Assault and related offences,2020
Stonnington,0.888020602,1,A40 Abduction and related offences,2020
Stonnington,6.216144215,7,A40 Abduction and related offences,2020
Stonnington,0.888020602,1,A60 Blackmail and extortion,2020
Stonnington,15.984370837,18,"A70 Stalking, harassment and threatening behaviour",2020
Stonnington,23.088535654,26,"A70 Stalking, harassment and threatening behaviour",2020
Stonnington,23.976556256,27,"A70 Stalking, harassment and threatening behaviour",2020
Stonnington,74.593730575,84,B30 Burglary/Break and enter,2020
Stonnington,421.809785987,475,B30 Burglary/Break and enter,2020
